provincia,zona,titulo,PrecioAnterior,metros,habitaciones,ascensor,localizacion,planta,baños,tags,descripcion,Enlace,tipo_inmueble,barrio,baños_limpio,flag_rebaja,pct_rebaja,ascensor_limpio,localizacion_limpio,planta_limpio,habitaciones_limpio,flag_loft,flag_nuda_propiedad,flag_proindiviso,flag_subasta,flag_okupada,flag_alquilada,PrecioActual
madrid,san-blas,"Piso en calle Emilio Muñoz, 47, Simancas, Madrid",0,54,1.0,S,EXTERIOR,1ª,0,"VIVIENDA,URBANIZACIÓN","Residencial privado compuesto de 48 viviendas de 1, 2 y 3 dormitorios en el histórico barrio de San Blas-Canillejas, uno de los barrios más legendarios de Madrid.A día de hoy se está modernizando y convirtiendo en el Silicon Valley de Madrid debido al proyecto Madbit.San Blas - Madrid es una urbanización privada co",https://www.idealista.com/inmueble/106876546/,Piso,Simancas,,0,0.0,S,EXTERIOR,1ª,1.0,0,0,0,0,0,0,325000
madrid,usera,"Piso en calle de Nicolás Usera, Pradolongo, Madrid",0,90,3.0,N,EXTERIOR,1ª,0,"VIVIENDA,PISO,EXCLUSIVA,EQUIPADA,METRO","REDPISO USERA MADRID RIO VENDE EN EXCLUSIVA vivienda de 90m² en 1ª planta. Cuenta con 3 dormitorios, salón, cocina independiente totalmente equipada y baño con plato de ducha. Cuenta con aire acondicionado. Para entrar a vivir. Se encuentra a 3 minutos de la parada de metro Almendrales, paradas de autobús y renfe. NO P",https://www.idealista.com/inmueble/106652654/,Piso,Pradolongo,,0,0.0,N,EXTERIOR,1ª,3.0,0,0,0,0,0,0,210000
madrid,puente-de-vallecas,"Piso en San Diego, Madrid",0,66,2.0,N,EXTERIOR,1ª,0,"VIVIENDA,PISO,TERRAZA,EXCLUSIVA,ESPECTACULAR","“ConZierta” presenta en exclusiva esta ACOGEDORA vivienda”, situada en una calle tranquila del barrio de San Diego.Se encuentra en la primera planta de un edifico de 2 plantas (únicamente hay 2 viviendas). Esta vivienda y el segundo piso comparten el derecho a uso de la ESPECTACULAR AZOTEA-TERRAZA del edificio.Se d",https://www.idealista.com/inmueble/100731890/,Piso,San Diego,,0,0.0,N,EXTERIOR,1ª,2.0,0,0,0,0,0,0,181000
madrid,san-blas,"Piso en Simancas, Madrid",0,97,3.0,S,INTERIOR,1ª,0,VIVIENDA,"Al lado de la Plaza de Ciudad Lineal (antigua Plaza de la Cruz de los Caídos) y, por lo tanto, muy próximo al Centro Comercial Alcalá Norte, estamos comercializando una vivienda en venta que destaca por la amplitud de las estancias, sobre todo el salón-comedor y la cocina.Se encuentra situada, dicha vivienda, dentro d",https://www.idealista.com/inmueble/106287797/,Piso,Simancas,,0,0.0,S,INTERIOR,1ª,3.0,0,0,0,0,0,0,320000
madrid,barrio-de-salamanca,"Piso en calle de Antonia Mercé, Goya, Madrid",0,144,3.0,S,EXTERIOR,6ª,0,"VIVIENDA,GOYA,METRO,EXTERIOR","ÁGORA GESTORES INMOBILIARIOS presenta esta maravillosa vivienda ubicada en el codiciado barrio de Salamanca-Goya, esta propiedad en Antonia Mercé 2 ofrece una experiencia de vivienda moderna y sofisticada en una construcción de 1953. En la 6ª planta y con disposición exterior, cuenta con 184 metros catastrales (144 m²",https://www.idealista.com/inmueble/107290265/,Piso,Goya,,0,0.0,S,EXTERIOR,6ª,3.0,0,0,0,0,0,0,2099000
madrid,moncloa,"Ático en calle Ardales, Aravaca, Madrid",0,232,4.0,S,EXTERIOR,2ª,0,"VIVIENDA,ÁTICO,EXCLUSIVA,REFORMADA,ELEGANTE,DÚPLEX,SUITE,IMPRESIONANTE,METRO","Este impresionante ático-dúplex se encuentra en la exclusiva zona de Aravaca, junto al hospital La Zarzuela. Con una superficie construida de 232 metros cuadrados distribuidos en dos plantas, esta vivienda ofrece un estilo de vida sofisticado y elegante.Al entrar en la propiedad, nos recibe una cocina independiente completamente reformada, donde se ha integrado el tendedero para proporcionar mayor amplitud y una mejor distribución. Además, cuenta con tres dormitorios, todos ellos en suite, lo que garantiza la privacidad y comodidad de cada mi",https://www.idealista.com/inmueble/106769058/,Ático,Aravaca,,0,0.0,S,EXTERIOR,2ª,4.0,0,0,0,0,0,0,1300000
madrid,centro,"Piso en calle Fuencarral, Malasaña-Universidad, Madrid",0,240,5.0,S,EXTERIOR,3ª,0,"VIVIENDA,PISO,METRO","Precioso piso situado en un edificio protegido de principios del siglo XX, en la parte peatonal de la calle Fuencarral, a pocos metros de la Gran Vía. En una de las zonas más comerciales de la capital con tiendas de diseño y las firmas más importantes y representativas de moda, belleza y accesorios.Hay dos viviendas",https://www.idealista.com/inmueble/93846787/,Piso,Malasaña-Universidad,,0,0.0,S,EXTERIOR,3ª,5.0,0,0,0,0,0,0,1300000
madrid,chamartin,"Piso en El Viso, Madrid",0,328,5.0,S,EXTERIOR,4ª,0,"PISO,INMOBILIARIA,PISCINA,CASA,URBANIZACIÓN,SEGURIDAD,EXTERIOR","ÚNICA Inmobiliaria ofrece este excepcional piso en urbanización privada con piscina, jardines, gimnasio con sauna, zona de juegos infantiles en Paseo de la Habana.Completamente exterior con seguridad 24 horas los siete días de la semana y servicios centrales.La casa cuenta con 328 m² y distintas posibilidades de r",https://www.idealista.com/inmueble/106595910/,Piso,El Viso,,0,0.0,S,EXTERIOR,4ª,5.0,0,0,0,0,0,0,2550000
madrid,villa-de-vallecas,"Estudio en avenida de las Suertes, Ensanche de Vallecas - La Gavia, Madrid",0,49,,S,EXTERIOR,5ª,0,"AMPLIO,ESTRENAR,EQUIPADA,AMUEBLADA,ESTUDIO,ELECTRODOMÉSTICOS","DISPONIBLE A PARTIR DEL 12 DE FEBRERO! En VENTA coqueto ESTUDIO en la zona de Valdecarros, Ensanche de Vallecas.El estudio se compone de un cuarto amplio diáfano para comedor y dormitorio con mirador y un armario empotrado, COCINA AMUEBLADA Y EQUIPADA CON ELECTRODOMÉSTICOS (nevera combi, lavavajillas a estrenar, la",https://www.idealista.com/inmueble/107204179/,Estudio,Ensanche de Vallecas - La Gavia,,0,0.0,S,EXTERIOR,5ª,0.0,0,0,0,0,0,0,195000
madrid,chamartin,"Piso en calle de Rafael Herrera, 11, Castilla, Madrid",0,68,1.0,S,INTERIOR,5ª,0,"VIVIENDA,TERRAZA,AMPLIO,ESPECTACULAR,FINCA,PISCINA,APARTAMENTO,PORTERO","Amplio apartamento ideal como inversión o primera vivienda, consta de salón con cocina americana, baño y dormitorio independiente, de origen tiene terraza que se ha ganado para darle amplitud al salón, mucha luz natural, se encuentra en una espectacular finca, que cuenta con portero 24 h, seis ascensores, piscina con c",https://www.idealista.com/inmueble/106729921/,Piso,Castilla,,0,0.0,S,INTERIOR,5ª,1.0,0,0,0,0,0,0,440000
madrid,ciudad-lineal,"Piso en calle de San Secundino, Ventas, Madrid",0,62,2.0,S,EXTERIOR,BAJO,0,"PISO,PARQUE,CASA,METRO","TECNOCASA MARQUÉS DE CORBERA VENDE; Calle San Secundinoa: 62m2 distribuidos en dos dormitorios, salón, cocina y baño. Piso muy cercano a transporte público (metro ""Elipa"" y EMT), colegios, parques y supermercados.",https://www.idealista.com/inmueble/107192671/,Piso,Ventas,,0,0.0,S,EXTERIOR,BAJO,2.0,0,0,0,0,0,0,217000
madrid,usera,"Piso en avenida de San Fermín, 1, San Fermín, Madrid",159200,125,3.0,N,EXTERIOR,4ª,0,"PISO,OPORTUNIDAD","******Oportunidad sólo para inversores. El activo se encuentra ocupado sin título legal en vigor: se trata de un alquiler vencido. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo.Piso de segunda mano en venta situado en Madrid. Cuenta con una superficie de 125m² distribuidos en 3 dormi",https://www.idealista.com/inmueble/107142626/,Piso,San Fermín,,1,3.96,N,EXTERIOR,4ª,3.0,0,0,0,0,1,0,152900
madrid,moncloa,"Chalet adosado en calle Sirrach, Aravaca, Madrid",0,462,5.0,,,,0,"AMPLIO,EXCLUSIVO,CHALET,ELEGANTE,HOGAR,PRESTIGIOSO","¡No cobramos comisión al comprador!Exclusivo y encantador chalet adosado.Construido con primeras calidades.Gran aislamiento térmico y acústico.Gran eficiencia energética (incluye paneles solares)Espacios amplios, elegantes y acogedores.Prestigioso barrio; tranquilo, seguro y residencial.Hogar y entorno ideal pa",https://www.idealista.com/inmueble/106452954/,Chalet adosado,Aravaca,,0,0.0,NO_APLICA,NO_APLICA,NO_APLICA,5.0,0,0,0,0,0,0,1360000
madrid,chamberi,"Piso en Vallehermoso, Madrid",0,133,2.0,S,EXTERIOR,2ª,2,"VIVIENDA,PISO,LUMINOSO,FINCA,METRO,EXTERIOR","Belton Real Estate ofrece luminoso piso en una segunda planta exterior y con 133 metros cuadrados de superficie.La vivienda cuenta con dos habitaciones, dos baños, salón comedor y cocina independiente.La finca dispone de dos ascensores, servicio de portería y aire acondicionado.Se ubica en Vallehermoso, un barrio",https://www.idealista.com/inmueble/106626815/,Piso,Vallehermoso,2.0,0,0.0,S,EXTERIOR,2ª,2.0,0,0,0,0,0,0,795000
madrid,barrio-de-salamanca,"Piso en calle de Castelló, Castellana, Madrid",0,126,2.0,S,INTERIOR,4ª,2,"PISO,EXCLUSIVO,ESTRENAR,ELEGANTE,ARMARIOS","A estrenarSituado en el exclusivo Distrito de Salamanca, Barrio de Lista, con todo tipo de servicios y los más elegantes establecimientos y centros comerciales. A la venta piso para estrenar de 126 m2, consta de salón-comedor con bonita cocina integrada, dos dormitorios con armarios empotrados y dos baños. La cocina s",https://www.idealista.com/inmueble/105973480/,Piso,Castellana,2.0,0,0.0,S,INTERIOR,4ª,2.0,0,0,0,0,0,0,1329000
madrid,centro,"Piso en calle de la Galería de Robles, Malasaña-Universidad, Madrid",0,53,1.0,S,EXTERIOR,1ª,0,"ÁTICO,OPORTUNIDAD,APARTAMENTO,EXTERIOR","Se presenta a la venta un atractivo apartamento exterior, situado en una tranquila calle del emblemático barrio de Malasaña, Galeria de Robles.Este inmueble se encuentra actualmente alquilado bajo contrato vigente desde julio de 2023, lo que representa una excelente oportunidad para inversores interesados en obtener i",https://www.idealista.com/inmueble/107181306/,Piso,Malasaña-Universidad,,0,0.0,S,EXTERIOR,1ª,1.0,0,0,0,0,0,1,290000
madrid,moratalaz,"Piso en Marroquina, Madrid",0,71,2.0,S,EXTERIOR,2ª,0,"VIVIENDA,AMPLIO,EXCLUSIVA,FINCA,PARQUE,HALL,CASA,CALEFACCIÓN","ALTACASA gestiona de forma exclusiva magnifica vivienda situada en la zona de Moratalaz (Barrio del Horcajo), planta 2º, de 75m2, constituida por amplio hall, salón independiente, cocina con tendedero, dos habitaciones y baño, cuenta con suelo de  parquet, calefacción de gas natural, para entrar a vivir. La finca es un",https://www.idealista.com/inmueble/106876688/,Piso,Marroquina,,0,0.0,S,EXTERIOR,2ª,2.0,0,0,0,0,0,0,340000
madrid,carabanchel,"Ático en calle Alfredo Aleix, 26, Buena Vista, Madrid",0,89,2.0,S,EXTERIOR,,0,"VIVIENDA,PISCINA,GARAJE","70% de viviendas comercializadasYA REALIZADA LA DEMOLICIÓN DE LAS EDIFICACIONES EXISTENTES EN EL SOLAR DONDE IRÁ LA PROMOCIÓN.Residencial Las Higueras es una promoción de viviendas libres de obra nueva en régimen de cooperativa con garaje, espacios trastero-de almacenamiento de bicicletas, solárium y piscina.Sit",https://www.idealista.com/inmueble/106850886/,Ático,Buena Vista,,0,0.0,S,EXTERIOR,DESCONOCIDO,2.0,0,0,0,0,0,0,384900
madrid,moncloa,"Casa o chalet independiente en calle Araiz, Aravaca, Madrid",0,150,3.0,,,,0,"LUJO,INMOBILIARIA,CHALET,REFORMADA,CASA,HOGAR,JARDÍN,METRO","¡Descubre tu hogar ideal en Aravaca con TGG INMOBILIARIA!Te presentamos una exquisita casa independiente, totalmente reformada con los más altos estándares de calidad y elegancia.Este encantador chalet, ubicado en una de las zonas más deseables de Aravaca, ofrece un ambiente de lujo y comodidad para toda tu familia.Con una distribución impecable de 149 metros cuadrados, esta propiedad de dos plantas te brinda el espacio que necesitas para vivir a plenitud. Además, cuenta con un jardín privado de 85 metros cuadrados, perfecto para disfr",https://www.idealista.com/inmueble/101733675/,Casa o chalet independiente,Aravaca,,0,0.0,NO_APLICA,NO_APLICA,NO_APLICA,3.0,0,0,0,0,0,0,1200000
madrid,barrio-de-salamanca,"Piso en calle de Núñez de Balboa, Castellana, Madrid",514000,48,1.0,S,INTERIOR,4ª,0,"FINCA,APARTAMENTO","Grupo Inmobilia presenta un apartamento en Núñez de Balboa que lo tiene todo: es ideal tanto si buscas un lugar donde vivir cómodamente como si estás pensando en hacer una inversión segura en pleno corazón del barrio Salamanca.La finca:Es un edificio clásico de 1969, muy bien conservado, con todos los servicios que",https://www.idealista.com/inmueble/107137857/,Piso,Castellana,,1,2.82,S,INTERIOR,4ª,1.0,0,0,0,0,0,0,499500
madrid,centro,"Piso en via Gran Vía, 68, Malasaña-Universidad, Madrid",0,101,2.0,S,EXTERIOR,2ª,0,"LUJO,FINCA,EXTERIOR","DIRECTO DE LA PROPIEDAD¡Te invitamos a descubrir una propiedad excepcional en la emblemática Calle Gran Vía de Madrid. Esta segunda planta, completamente exterior, ofrece una experiencia de vida única en una finca rehabilitada de lujo.El inmueble se encuentra ubicado en la segunda planta del edificio y cuenta con más",https://www.idealista.com/inmueble/107287654/,Piso,Malasaña-Universidad,,0,0.0,S,EXTERIOR,2ª,2.0,0,0,0,0,0,0,1395000
madrid,puente-de-vallecas,"Piso en calle de Peironcely, Entrevías, Madrid",0,71,3.0,N,,3ª,0,"PISO,EXCLUSIVA","NO COBRAMOS COMISIÓN DE INTERMEDIACIÓN AL COMPRADOR¡Tenemos en exclusiva un piso para ti!Disponemos de un piso en edificio residencial que puedes adquirir en propiedad, muy bien distribuido y con distintas dependencias, ofreciendo todo lo que necesitas para una vida cómoda y moderna.Desde el momento en que cruce",https://www.idealista.com/inmueble/107255776/,Piso,Entrevías,,0,0.0,N,DESCONOCIDO,3ª,3.0,0,0,0,0,0,0,138000
madrid,barrio-de-salamanca,"Piso en calle de Hermosilla, 117, Goya, Madrid",0,101,3.0,S,EXTERIOR,3ª,0,"VIVIENDA,PISO,EXCLUSIVA,REFORMADA,MODERNO,GOYA,EXTERIOR","Se vende piso en reforma con entrega en 5 meses, situado en la calle Hermosilla, en plena zona de Goya, una de las áreas más exclusivas y demandadas de Madrid.La vivienda, totalmente exterior, está siendo reformada con materiales de alta calidad y un diseño moderno, ideal para quienes buscan estilo y confort en el co",https://www.idealista.com/inmueble/107069502/,Piso,Goya,,0,0.0,S,EXTERIOR,3ª,3.0,0,0,0,0,0,0,1150000
madrid,centro,"Piso en Palacio, Madrid",0,215,4.0,S,EXTERIOR,1ª,0,"PISO,LUJO,EXCLUSIVO,ELEGANTE,APARTAMENTO,METRO","GILMAR CONSULTING INMOBILIARIO CENTRO presenta en el exclusivo barrio de Palacio, en el distrito centro de Madrid, se encuentra este lujoso y elegante apartamento en altura. Ubicado en un edificio construido en 1890, este piso de 215 metros cuadrados ofrece una experiencia de vida única en una de las zonas más prestigi",https://www.idealista.com/inmueble/103005702/,Piso,Palacio,,0,0.0,S,EXTERIOR,1ª,4.0,0,0,0,0,0,0,2575000
madrid,carabanchel,"Piso en calle de Jacinto Verdaguer, Opañel, Madrid",0,111,3.0,S,EXTERIOR,7ª,0,"TERRAZA,ÁTICO,LUMINOSO,EQUIPADA,HALL,CASA,AMUEBLADA,ARMARIOS,EXTERIOR","Magnífico ático de 111 m2 para actualizar exterior muy luminoso con terraza de 26 m2 en la zona de Comillas.La distribución de la casa consta de hall de entrada, salón/comedor, 3 dormitorios (2 de ellos con armarios empotrados), cocina independiente amueblada y equipada, baño completo con plato de ducha y ventana par",https://www.idealista.com/inmueble/106412524/,Piso,Opañel,,0,0.0,S,EXTERIOR,7ª,3.0,0,0,0,0,0,0,490000
madrid,chamartin,"Piso en calle de Canillas, 1, Prosperidad, Madrid",1560000,207,5.0,S,EXTERIOR,6ª,0,"PISO,VENTANALES","4 motivos por los que visitar este piso:1. Ubicación. Piso colindante con el barrio Salamanca sin pagar sobrecoste, zona tranquila y muy bien comunicada.2. Luz. Se trata de una 6ª planta, con ventanales a lo largo de toda su fachada. Ventilación directa y luz natural.3. Distribución. Superficie aprovechada al máxi",https://www.idealista.com/inmueble/106015176/,Piso,Prosperidad,,1,4.49,S,EXTERIOR,6ª,5.0,0,0,0,0,0,0,1490000
madrid,barrio-de-salamanca,"Piso en Recoletos, Madrid",0,275,3.0,S,EXTERIOR,3ª,0,"PISO,REFORMADO,AMPLIO,LUMINOSO,LUJO,IMPRESIONANTE,PRESTIGIOSO","Ubicado en uno de los barrios más prestigiosos de Madrid, este impresionante piso de 275 m² ha sido completamente reformado con materiales de lujo, ofreciendo un espacio único y contemporáneo con acabados de alta gama.El amplio salón, de concepto abierto y muy luminoso, se convierte en el núcleo central de la viviend",https://www.idealista.com/inmueble/107068778/,Piso,Recoletos,,0,0.0,S,EXTERIOR,3ª,3.0,0,0,0,0,0,0,3950000
madrid,hortaleza,"Piso en calle de San Pedro de Cardeña, s/n, Apóstol Santiago, Madrid",280000,69,3.0,N,EXTERIOR,2ª,0,"PISO,HOGAR,NUEVO","¡Descubre tu nuevo hogar en la Calle San Pedro de Cardeña de la mano de Juvilma Consultores! Este encantador piso en la segunda planta te ofrece un espacio ideal para disfrutar de la vida urbana con todas las comodidades. Con 69 m² construidos, el piso cuenta con un acogedor salón, una moderna cocina independiente y tr",https://www.idealista.com/inmueble/107044925/,Piso,Apóstol Santiago,,1,1.79,N,EXTERIOR,2ª,3.0,0,0,0,0,0,0,275000
madrid,villa-de-vallecas,"Piso en calle Corral de Almaguer, Ensanche de Vallecas - La Gavia, Madrid",0,129,3.0,S,EXTERIOR,1ª,0,"EXCLUSIVA,OPORTUNIDAD,URBANIZACIÓN","As Real Estate, departamento de venta del Grupo Alquiler Seguro, te ofrece en exclusiva estupenda oportunidad para vivir en una de las mejores urbanizaciones del Ensanche de Vallecas.La urbanización “Aires de Vallecas” situada a solo 10 km del centro de Madrid, está integrada en un agradable entorno, con numerosos pa",https://www.idealista.com/inmueble/106880715/,Piso,Ensanche de Vallecas - La Gavia,,0,0.0,S,EXTERIOR,1ª,3.0,0,0,0,0,0,0,563000
madrid,chamartin,"Piso en Bernabéu-Hispanoamérica, Madrid",0,310,6.0,S,EXTERIOR,1ª,0,"VIVIENDA,EXCLUSIVA","SH WALTERS SL les presenta esta vivienda familiar para las personas que busquen tranquilidad y privacidad única, en la zona más exclusiva y céntrica de Hispanoamérica, Nueva España, junto a Alberto Alcocer, Paseo de la Habana y Príncipe de Vergara, dotada de todos los servicios e inmejorable comunicación.Ubicada en un",https://www.idealista.com/inmueble/106888434/,Piso,Bernabéu-Hispanoamérica,,0,0.0,S,EXTERIOR,1ª,6.0,0,0,0,0,0,0,1795000
madrid,centro,"Piso en calle del Marqués de Santa Ana, Malasaña-Universidad, Madrid",0,132,2.0,S,EXTERIOR,2ª,2,"PISO,LUMINOSO,VISTAS,OPORTUNIDAD,SUITE,FUNCIONAL,EXTERIOR","DIZA Consultores les presenta esta oportunidad en Malasaña.Este luminoso piso de dos habitaciones y dos baños, uno de ellos en suite, ocupa la primera exterior, destacando por su espléndida luminosidad y vistas exteriores.Con un salón independiente al comedor, el espacio ofrece un ambiente acogedor y funcional.La",https://www.idealista.com/inmueble/106740780/,Piso,Malasaña-Universidad,2.0,0,0.0,S,EXTERIOR,2ª,2.0,0,0,0,0,0,0,1300000
madrid,usera,"Piso en calle Tuya, 12 de Octubre-Orcasur, Madrid",0,115,3.0,N,EXTERIOR,BAJO,0,"VIVIENDA,PISO,CASA,EXTERIOR","LINKCASA PASEO EXTREMADURA VENDE un piso de 115 m² ideal para INVERSIÓN en la calle Tuya, muy cerca de la Avenida Andalucía. La vivienda consta de 3 dormitorios (uno de ellos doble), un gran salón-comedor, una amplia cocina, 2 baños completos (uno con bañera y otro con con plato de ducha) y tendedero, es exterior, lumi",https://www.idealista.com/inmueble/106663516/,Piso,12 de Octubre-Orcasur,,0,0.0,N,EXTERIOR,BAJO,3.0,0,0,0,0,0,0,270000
madrid,chamberi,"Ático en calle de Zurbano, Almagro, Madrid",3500000,344,6.0,S,EXTERIOR,5ª,4,"ÁTICO,EXCLUSIVA","Este magnífico ático en la exclusiva zona de Almagro dispone de tres plantas se presenta como una joya en la ciudad de Madrid, combinando amplitud, luminosidad y una distribución excepcional, ideal para familias que buscan confort y estilo en un solo lugar.Con 6 habitaciones y 4 baños, esta propiedad es perfecta para",https://www.idealista.com/inmueble/105875468/,Ático,Almagro,4.0,1,2.86,S,EXTERIOR,5ª,6.0,0,0,0,0,0,0,3400000
madrid,arganzuela,"Ático en Juan de Vera, 13, Delicias, Madrid",0,87,1.0,S,EXTERIOR,6ª,0,"VIVIENDA,EXCLUSIVA,HOGAR,IMPRESIONANTE,NUEVO","¡Tu hogar perfecto en el corazón de Madrid!Bienvenido a tu nuevo hogar en una de las zonas más tranquilas y familiares de Delicias. Desde Lasabia Living, presentamos nuestra exclusiva promoción de Obra Nueva, con 65 impresionantes viviendas de 1, 2 y 3 dormitorios diseñadas para ofrecerte el máximo confort y calidad",https://www.idealista.com/inmueble/107294289/,Ático,Delicias,,0,0.0,S,EXTERIOR,6ª,1.0,0,0,0,0,0,0,570000
madrid,chamberi,"Piso en calle de Santa Engracia, Nuevos Ministerios-Ríos Rosas, Madrid",0,101,2.0,S,EXTERIOR,1ª,0,"PISO,AMPLIO,LUMINOSO,INMOBILIARIA,CASA,EXTERIOR","Agencia inmobiliaria de Madrid zona Chamberí - Rios Rosas Tecnocasa GESTION INMOBILIARIA CHAMBERI SLU:EN VENTA: Calle SANTA ENGRACIA. Piso en 1ª planta, EXTERIOR, con altura, 2 dormitorios (uno de ellos exterior y con amplio vestidor), 2 cuartos de baños completos con plato de ducha y cocina. Luminoso salón - comedor",https://www.idealista.com/inmueble/107010905/,Piso,Nuevos Ministerios-Ríos Rosas,,0,0.0,S,EXTERIOR,1ª,2.0,0,0,0,0,0,0,650000
madrid,fuencarral,"Piso en Mirasierra, Madrid",0,256,4.0,S,EXTERIOR,7ª,0,"VIVIENDA,PISO,REFORMADO,TERRAZA,AMPLIO,FINCA,EXTERIOR","Bonito piso en una de las mejores fincas de Mirasierra.Este inmueble, ubicado en una séptima planta, sin otra vivienda arriba, es completamente exterior, está rodeado de terrazas y tiene orientación sur y este.Reformado recientemente, consta de amplio salón de dos ambientes, zona de estar con salida a la terraza y",https://www.idealista.com/inmueble/107129713/,Piso,Mirasierra,,0,0.0,S,EXTERIOR,7ª,4.0,0,0,0,0,0,0,1600000
madrid,chamberi,"Piso en calle del Monte Esquinza, 7, Almagro, Madrid",0,77,1.0,S,,5ª,0,"VIVIENDA,EXCLUSIVA,REFORMADA,ELEGANTE,FUNCIONAL","Exclusiva vivienda en la zona de Almagro, una de las más demandadas de Madrid.Descubre esta original vivienda, lista para entrar a vivir, ubicada en la última planta de un elegante edificio, en la zona de Colón y Génova. Una propiedad única, completamente reformada y diseñada para ofrecer el máximo confort y funcional",https://www.idealista.com/inmueble/107274597/,Piso,Almagro,,0,0.0,S,DESCONOCIDO,5ª,1.0,0,0,0,0,0,0,650000
madrid,barrio-de-salamanca,"Piso en Goya, Madrid",0,140,3.0,S,EXTERIOR,4ª,0,"VIVIENDA,AMPLIO,EXCLUSIVO,INMOBILIARIA,MODERNO,GOYA","ÚNICA Inmobiliaria presenta la perfecta simbiosis entre elementos clásicos y modernos en esta magnífica vivienda situada en la zona de Goya, en el exclusivo barrio Salamanca.Se ubica en edificio con amplio portal representativo de la época.El inmueble tiene 138 m² distribuidos en salón, cocina, 4 dormitorios y 2",https://www.idealista.com/inmueble/102467979/,Piso,Goya,,0,0.0,S,EXTERIOR,4ª,3.0,0,0,0,0,0,0,1250000
madrid,retiro,"Piso en calle del Poeta Esteban de Villegas, 10, Jerónimos, Madrid",850000,140,4.0,S,EXTERIOR,4ª,2,"PISO,VISTAS,PARQUE,EXTERIOR","Magnífico piso de 4 dormitorios junto al Retiro.El piso está en una 4ª planta exterior con orientación sur que le proporciona una gran luz natural. En una zona tranquila con vistas a parque y calle peatonal.El inmueble se distribuye en recibidor, cuatro habitaciones y dos baños, gran salón, cocina independiente y am",https://www.idealista.com/inmueble/106711859/,Piso,Jerónimos,2.0,1,4.71,S,EXTERIOR,4ª,4.0,0,0,0,0,0,0,810000
madrid,hortaleza,"Chalet pareado en Canillas, Madrid",0,545,5.0,,,,6,"LUJO,CHALET,IMPRESIONANTE,PRESTIGIOSO,MODERNO,PAREADO","Ubicado en el prestigioso barrio de Arturo Soria, se encuentra este encantador chalet pareado de nueva construcción, perfecto para aquellos que buscan un estilo de vida moderno y lujoso.  Con una distribución de tres plantas más sótano, esta impresionante propiedad ofrece cinco dormitorios, seis baños y un aseo, garan",https://www.idealista.com/inmueble/104655435/,Chalet pareado,Canillas,6.0,0,0.0,NO_APLICA,NO_APLICA,NO_APLICA,5.0,0,0,0,0,0,0,2500000
madrid,barrio-de-salamanca,"Piso en calle de Ayala, Goya, Madrid",0,117,2.0,S,INTERIOR,1ª,0,"VIVIENDA,FINCA,ESTRENAR,SUITE,BALCONES,GARAJE,EXTERIOR",Magnífica vivienda en la calle Ayala. 1ª Planta. Exterior. Orientación Sur. 2 Balcones a la calle. Dormitorio Principal en Suite. Amplia zona de recibo. Reforma de diseño a estrenar con materiales de primeras marcas. Amueblado. Finca Moderna y Portal Señorial. Posibilidad de Plaza de Garaje en Finca. Muy bien comunicad,https://www.idealista.com/inmueble/103619602/,Piso,Goya,,0,0.0,S,INTERIOR,1ª,2.0,0,0,0,0,0,0,1129000
madrid,centro,"Piso en calle de Pelayo, Chueca-Justicia, Madrid",0,90,2.0,N,EXTERIOR,3ª,0,"PISO,ELEGANTE,MODERNO","Este elegante y moderno piso está ubicado en el corazón del animado barrio de Chueca, una de las zonas más demandadas y vibrantes de Madrid. Esta área se caracteriza por su excelente oferta de servicios, bares, restaurantes, boutiques y tiendas de moda, así como su cercanía a importantes puntos de interés como la Gran",https://www.idealista.com/inmueble/106238704/,Piso,Chueca-Justicia,,0,0.0,N,EXTERIOR,3ª,2.0,0,0,0,0,0,0,715000
madrid,barrio-de-salamanca,"Piso en calle de Velázquez, Recoletos, Madrid",0,480,6.0,S,EXTERIOR,2ª,0,"VIVIENDA,FINCA","Vivienda de 480m2 construidos situada en el mejor tramo de la calle Velazquez, inmejorable ubicación, fantástica finca y portal.La vivienda se encuentra en perfecto estado de conservación y mantenimiento, pero de origen tal y como se compro en su día, por lo que en la actualidad, su estado es para realizarle una refo",https://www.idealista.com/inmueble/106595694/,Piso,Recoletos,,0,0.0,S,EXTERIOR,2ª,6.0,0,0,0,0,0,0,6000000
madrid,barrio-de-salamanca,"Piso en Recoletos, Madrid",0,63,2.0,N,INTERIOR,1ª,0,"VIVIENDA,PISO,EXCLUSIVA,LUJO,REFORMADA,ELEGANTE,EQUIPADA","Esta exclusiva vivienda se encuentra en el corazón del Barrio de Salamanca. Descubre el lujo y la exclusividad en una de las zonas más prestigiosas de Madrid. Esta elegante vivienda de alto standing, en el primer piso, ofrece una experiencia de vida incomparable.Totalmente reformada y equipada con dos amplias habita",https://www.idealista.com/inmueble/105340023/,Piso,Recoletos,,0,0.0,N,INTERIOR,1ª,2.0,0,0,0,0,0,0,829000
